cart,purchase,view,view_to_cart,cart_to_purchase
0.0,0.0,377.0,0.0,
0.0,0.0,46.0,0.0,
2.0,0.0,187.0,0.0106951871657754,0.0
0.0,0.0,1.0,0.0,
0.0,0.0,42.0,0.0,
0.0,0.0,141.0,0.0,
0.0,0.0,5.0,0.0,
8.0,3.0,402.0,0.01990049751243781,0.375
1.0,0.0,200.0,0.005,0.0
0.0,0.0,105.0,0.0,
0.0,0.0,156.0,0.0,
0.0,1.0,44.0,0.0,inf
13.0,11.0,1085.0,0.011981566820276499,0.8461538461538461
7.0,0.0,343.0,0.02040816326530612,0.0
3.0,1.0,169.0,0.01775147928994083,0.3333333333333333
0.0,0.0,27.0,0.0,
2.0,4.0,167.0,0.011976047904191617,2.0
4.0,2.0,250.0,0.016,0.5
1.0,0.0,50.0,0.02,0.0
0.0,1.0,183.0,0.0,inf
0.0,0.0,100.0,0.0,
0.0,0.0,6.0,0.0,
2.0,1.0,144.0,0.013888888888888888,0.5
5.0,2.0,215.0,0.023255813953488372,0.4
7.0,1.0,220.0,0.031818181818181815,0.14285714285714285
7.0,3.0,150.0,0.04666666666666667,0.42857142857142855
1.0,1.0,23.0,0.043478260869565216,1.0
0.0,2.0,85.0,0.0,inf
11.0,4.0,406.0,0.027093596059113302,0.36363636363636365
0.0,0.0,18.0,0.0,
49.0,27.0,2472.0,0.01982200647249191,0.5510204081632653
0.0,0.0,2.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,16.0,0.0,
0.0,1.0,98.0,0.0,inf
0.0,0.0,5.0,0.0,
26.0,13.0,1221.0,0.021294021294021293,0.5
0.0,0.0,21.0,0.0,
6.0,0.0,419.0,0.014319809069212411,0.0
17.0,10.0,913.0,0.018619934282584884,0.5882352941176471
1.0,0.0,267.0,0.003745318352059925,0.0
0.0,0.0,35.0,0.0,
0.0,0.0,60.0,0.0,
0.0,0.0,99.0,0.0,
0.0,2.0,9.0,0.0,inf
0.0,0.0,10.0,0.0,
1.0,0.0,61.0,0.01639344262295082,0.0
0.0,0.0,9.0,0.0,
0.0,0.0,15.0,0.0,
3.0,1.0,91.0,0.03296703296703297,0.3333333333333333
0.0,0.0,22.0,0.0,
0.0,2.0,104.0,0.0,inf
0.0,0.0,7.0,0.0,
3.0,0.0,147.0,0.02040816326530612,0.0
0.0,0.0,28.0,0.0,
24.0,18.0,2411.0,0.009954375777685608,0.75
0.0,0.0,17.0,0.0,
0.0,0.0,11.0,0.0,
7.0,0.0,398.0,0.017587939698492462,0.0
7.0,2.0,170.0,0.041176470588235294,0.2857142857142857
0.0,0.0,22.0,0.0,
0.0,0.0,43.0,0.0,
44.0,19.0,1047.0,0.04202483285577841,0.4318181818181818
4.0,2.0,201.0,0.01990049751243781,0.5
1.0,0.0,136.0,0.007352941176470588,0.0
0.0,0.0,12.0,0.0,
0.0,0.0,72.0,0.0,
9.0,4.0,535.0,0.016822429906542057,0.4444444444444444
7.0,3.0,176.0,0.03977272727272727,0.42857142857142855
0.0,0.0,55.0,0.0,
1.0,0.0,41.0,0.024390243902439025,0.0
0.0,0.0,79.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,28.0,0.0,
5.0,3.0,145.0,0.034482758620689655,0.6
6.0,2.0,145.0,0.041379310344827586,0.3333333333333333
2.0,0.0,123.0,0.016260162601626018,0.0
0.0,0.0,1.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,32.0,0.0,
1.0,1.0,73.0,0.0136986301369863,1.0
0.0,0.0,47.0,0.0,
1.0,2.0,527.0,0.0018975332068311196,2.0
3.0,1.0,527.0,0.0056925996204933585,0.3333333333333333
0.0,0.0,11.0,0.0,
0.0,0.0,6.0,0.0,
5.0,1.0,177.0,0.02824858757062147,0.2
0.0,0.0,3.0,0.0,
562.0,182.0,16570.0,0.03391671695835848,0.3238434163701068
0.0,0.0,2.0,0.0,
37.0,15.0,1446.0,0.025587828492392807,0.40540540540540543
181.0,64.0,7954.0,0.02275584611516218,0.35359116022099446
150.0,63.0,6259.0,0.023965489694839432,0.42
0.0,0.0,6.0,0.0,
1.0,0.0,111.0,0.009009009009009009,0.0
0.0,0.0,12.0,0.0,
0.0,0.0,126.0,0.0,
5.0,0.0,59.0,0.0847457627118644,0.0
20.0,6.0,596.0,0.03355704697986577,0.3
0.0,0.0,71.0,0.0,
0.0,0.0,52.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,108.0,0.0,
1.0,2.0,320.0,0.003125,2.0
0.0,1.0,161.0,0.0,inf
2.0,1.0,42.0,0.047619047619047616,0.5
5.0,4.0,937.0,0.005336179295624333,0.8
0.0,0.0,9.0,0.0,
0.0,0.0,57.0,0.0,
0.0,0.0,53.0,0.0,
0.0,0.0,88.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,82.0,0.0,
15.0,12.0,1249.0,0.01200960768614892,0.8
0.0,0.0,41.0,0.0,
1.0,0.0,61.0,0.01639344262295082,0.0
0.0,0.0,14.0,0.0,
0.0,0.0,30.0,0.0,
0.0,2.0,142.0,0.0,inf
0.0,0.0,21.0,0.0,
0.0,0.0,34.0,0.0,
3.0,0.0,97.0,0.030927835051546393,0.0
0.0,0.0,74.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,6.0,0.0,
4.0,0.0,87.0,0.04597701149425287,0.0
1.0,0.0,55.0,0.01818181818181818,0.0
0.0,0.0,9.0,0.0,
0.0,0.0,26.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,10.0,0.0,
1.0,0.0,17.0,0.058823529411764705,0.0
0.0,0.0,19.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,106.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,70.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,60.0,0.0,
0.0,0.0,49.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,4.0,0.0,
1.0,0.0,2.0,0.5,0.0
0.0,0.0,6.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,21.0,0.0,
3.0,0.0,57.0,0.05263157894736842,0.0
0.0,0.0,13.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,21.0,0.0,
1.0,0.0,45.0,0.022222222222222223,0.0
9.0,2.0,397.0,0.022670025188916875,0.2222222222222222
0.0,1.0,13.0,0.0,inf
1.0,1.0,208.0,0.004807692307692308,1.0
0.0,0.0,10.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,34.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,289.0,0.0,
5.0,1.0,186.0,0.026881720430107527,0.2
0.0,0.0,46.0,0.0,
1.0,1.0,81.0,0.012345679012345678,1.0
0.0,0.0,50.0,0.0,
8.0,1.0,599.0,0.01335559265442404,0.125
1.0,1.0,23.0,0.043478260869565216,1.0
0.0,0.0,122.0,0.0,
10.0,5.0,647.0,0.015455950540958269,0.5
3.0,2.0,412.0,0.007281553398058253,0.6666666666666666
0.0,0.0,6.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,10.0,0.0,
9.0,3.0,565.0,0.01592920353982301,0.3333333333333333
0.0,0.0,104.0,0.0,
0.0,0.0,6.0,0.0,
17.0,3.0,477.0,0.03563941299790356,0.17647058823529413
0.0,0.0,3.0,0.0,
8.0,0.0,38.0,0.21052631578947367,0.0
2.0,0.0,69.0,0.028985507246376812,0.0
1.0,1.0,79.0,0.012658227848101266,1.0
0.0,0.0,96.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,60.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,40.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,37.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,49.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,5.0,0.0,
1.0,0.0,25.0,0.04,0.0
0.0,0.0,44.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,125.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,2.0,0.0,
0.0,1.0,29.0,0.0,inf
7.0,0.0,255.0,0.027450980392156862,0.0
0.0,0.0,33.0,0.0,
0.0,0.0,114.0,0.0,
1.0,0.0,160.0,0.00625,0.0
3.0,4.0,263.0,0.011406844106463879,1.3333333333333333
52.0,7.0,1855.0,0.028032345013477088,0.1346153846153846
0.0,0.0,51.0,0.0,
0.0,0.0,26.0,0.0,
12.0,5.0,699.0,0.017167381974248927,0.4166666666666667
0.0,0.0,9.0,0.0,
2.0,1.0,140.0,0.014285714285714285,0.5
0.0,1.0,252.0,0.0,inf
1.0,1.0,191.0,0.005235602094240838,1.0
0.0,0.0,1.0,0.0,
1.0,1.0,117.0,0.008547008547008548,1.0
25.0,11.0,1059.0,0.023607176581680833,0.44
0.0,0.0,48.0,0.0,
1.0,3.0,254.0,0.003937007874015748,3.0
0.0,0.0,37.0,0.0,
0.0,0.0,35.0,0.0,
1.0,1.0,48.0,0.020833333333333332,1.0
8.0,1.0,83.0,0.0963855421686747,0.125
0.0,0.0,9.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,9.0,0.0,
2.0,0.0,35.0,0.05714285714285714,0.0
0.0,0.0,8.0,0.0,
2.0,0.0,20.0,0.1,0.0
4.0,0.0,52.0,0.07692307692307693,0.0
7.0,2.0,230.0,0.030434782608695653,0.2857142857142857
0.0,0.0,4.0,0.0,
0.0,0.0,1.0,0.0,
1.0,0.0,27.0,0.037037037037037035,0.0
0.0,0.0,83.0,0.0,
4.0,0.0,90.0,0.044444444444444446,0.0
0.0,0.0,3.0,0.0,
1.0,2.0,134.0,0.007462686567164179,2.0
6.0,2.0,177.0,0.03389830508474576,0.3333333333333333
4.0,2.0,163.0,0.024539877300613498,0.5
0.0,0.0,8.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,1.0,0.0,
0.0,1.0,9.0,0.0,inf
0.0,0.0,1.0,0.0,
4.0,0.0,37.0,0.10810810810810811,0.0
0.0,0.0,10.0,0.0,
0.0,0.0,16.0,0.0,
11.0,2.0,464.0,0.023706896551724137,0.18181818181818182
6.0,1.0,372.0,0.016129032258064516,0.16666666666666666
9.0,5.0,334.0,0.02694610778443114,0.5555555555555556
0.0,0.0,40.0,0.0,
0.0,0.0,56.0,0.0,
0.0,0.0,75.0,0.0,
0.0,0.0,54.0,0.0,
0.0,0.0,9.0,0.0,
1.0,3.0,82.0,0.012195121951219513,3.0
144.0,28.0,3314.0,0.04345202172601086,0.19444444444444445
16.0,5.0,740.0,0.021621621621621623,0.3125
0.0,0.0,82.0,0.0,
36.0,17.0,1283.0,0.028059236165237724,0.4722222222222222
0.0,0.0,3.0,0.0,
0.0,0.0,35.0,0.0,
1.0,1.0,66.0,0.015151515151515152,1.0
0.0,0.0,25.0,0.0,
0.0,1.0,104.0,0.0,inf
0.0,0.0,59.0,0.0,
7.0,5.0,373.0,0.01876675603217158,0.7142857142857143
0.0,0.0,20.0,0.0,
1.0,0.0,66.0,0.015151515151515152,0.0
0.0,0.0,4.0,0.0,
1.0,0.0,50.0,0.02,0.0
21.0,11.0,490.0,0.04285714285714286,0.5238095238095238
3.0,1.0,77.0,0.03896103896103896,0.3333333333333333
0.0,0.0,9.0,0.0,
2.0,0.0,90.0,0.022222222222222223,0.0
4.0,2.0,120.0,0.03333333333333333,0.5
2.0,1.0,106.0,0.018867924528301886,0.5
0.0,1.0,170.0,0.0,inf
1.0,0.0,70.0,0.014285714285714285,0.0
1.0,0.0,109.0,0.009174311926605505,0.0
1.0,1.0,120.0,0.008333333333333333,1.0
1.0,0.0,36.0,0.027777777777777776,0.0
275.0,73.0,8688.0,0.031652854511970537,0.26545454545454544
30.0,8.0,1013.0,0.029615004935834157,0.26666666666666666
0.0,1.0,112.0,0.0,inf
2.0,1.0,147.0,0.013605442176870748,0.5
0.0,0.0,112.0,0.0,
10.0,2.0,332.0,0.030120481927710843,0.2
27.0,14.0,1680.0,0.01607142857142857,0.5185185185185185
13.0,3.0,664.0,0.01957831325301205,0.23076923076923078
25.0,20.0,2820.0,0.008865248226950355,0.8
46.0,22.0,3151.0,0.014598540145985401,0.4782608695652174
4.0,2.0,69.0,0.057971014492753624,0.5
28.0,6.0,674.0,0.04154302670623145,0.21428571428571427
0.0,0.0,107.0,0.0,
6.0,2.0,379.0,0.0158311345646438,0.3333333333333333
0.0,0.0,40.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,39.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,15.0,0.0,
0.0,1.0,122.0,0.0,inf
1.0,1.0,61.0,0.01639344262295082,1.0
0.0,0.0,9.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,113.0,0.0,
9.0,2.0,581.0,0.01549053356282272,0.2222222222222222
16.0,10.0,949.0,0.01685985247629083,0.625
3.0,2.0,66.0,0.045454545454545456,0.6666666666666666
0.0,0.0,22.0,0.0,
17.0,5.0,616.0,0.027597402597402596,0.29411764705882354
0.0,0.0,29.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,14.0,0.0,
1.0,0.0,43.0,0.023255813953488372,0.0
7.0,4.0,279.0,0.025089605734767026,0.5714285714285714
0.0,0.0,17.0,0.0,
106.0,32.0,3360.0,0.03154761904761905,0.3018867924528302
0.0,0.0,4.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,35.0,0.0,
1.0,0.0,326.0,0.003067484662576687,0.0
5.0,3.0,402.0,0.012437810945273632,0.6
0.0,0.0,16.0,0.0,
1.0,0.0,212.0,0.0047169811320754715,0.0
9.0,5.0,828.0,0.010869565217391304,0.5555555555555556
0.0,0.0,76.0,0.0,
0.0,0.0,54.0,0.0,
2.0,1.0,121.0,0.01652892561983471,0.5
0.0,0.0,12.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,55.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,78.0,0.0,
0.0,0.0,8.0,0.0,
1.0,0.0,37.0,0.02702702702702703,0.0
0.0,0.0,78.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,62.0,0.0,
0.0,0.0,22.0,0.0,
2.0,1.0,102.0,0.0196078431372549,0.5
4.0,1.0,301.0,0.013289036544850499,0.25
0.0,3.0,178.0,0.0,inf
0.0,0.0,23.0,0.0,
1.0,0.0,57.0,0.017543859649122806,0.0
0.0,0.0,4.0,0.0,
0.0,0.0,43.0,0.0,
1.0,0.0,145.0,0.006896551724137931,0.0
0.0,0.0,40.0,0.0,
0.0,3.0,281.0,0.0,inf
5.0,1.0,96.0,0.052083333333333336,0.2
4.0,2.0,380.0,0.010526315789473684,0.5
10.0,8.0,1095.0,0.0091324200913242,0.8
13.0,8.0,998.0,0.013026052104208416,0.6153846153846154
11.0,5.0,1013.0,0.01085883514313919,0.45454545454545453
0.0,0.0,4.0,0.0,
74.0,20.0,2407.0,0.030743664312422102,0.2702702702702703
0.0,0.0,5.0,0.0,
0.0,0.0,20.0,0.0,
0.0,1.0,54.0,0.0,inf
8.0,5.0,250.0,0.032,0.625
0.0,0.0,67.0,0.0,
3.0,1.0,126.0,0.023809523809523808,0.3333333333333333
0.0,0.0,57.0,0.0,
7.0,5.0,168.0,0.041666666666666664,0.7142857142857143
2.0,1.0,152.0,0.013157894736842105,0.5
0.0,0.0,23.0,0.0,
0.0,0.0,12.0,0.0,
1.0,1.0,99.0,0.010101010101010102,1.0
1.0,3.0,316.0,0.0031645569620253164,3.0
3.0,1.0,113.0,0.02654867256637168,0.3333333333333333
2.0,2.0,79.0,0.02531645569620253,1.0
0.0,0.0,2.0,0.0,
1.0,0.0,174.0,0.005747126436781609,0.0
0.0,0.0,92.0,0.0,
0.0,0.0,38.0,0.0,
0.0,0.0,10.0,0.0,
21.0,5.0,402.0,0.05223880597014925,0.23809523809523808
0.0,0.0,14.0,0.0,
0.0,0.0,5.0,0.0,
0.0,1.0,50.0,0.0,inf
0.0,0.0,22.0,0.0,
0.0,0.0,17.0,0.0,
1.0,0.0,65.0,0.015384615384615385,0.0
0.0,0.0,39.0,0.0,
7.0,3.0,141.0,0.04964539007092199,0.42857142857142855
3.0,1.0,39.0,0.07692307692307693,0.3333333333333333
2.0,1.0,72.0,0.027777777777777776,0.5
0.0,0.0,30.0,0.0,
1.0,3.0,74.0,0.013513513513513514,3.0
0.0,0.0,1.0,0.0,
1.0,0.0,95.0,0.010526315789473684,0.0
0.0,0.0,30.0,0.0,
6.0,5.0,293.0,0.020477815699658702,0.8333333333333334
11.0,1.0,348.0,0.031609195402298854,0.09090909090909091
0.0,0.0,18.0,0.0,
0.0,0.0,21.0,0.0,
1.0,0.0,81.0,0.012345679012345678,0.0
2.0,2.0,72.0,0.027777777777777776,1.0
58.0,12.0,1513.0,0.038334434897554524,0.20689655172413793
9.0,0.0,214.0,0.04205607476635514,0.0
0.0,0.0,40.0,0.0,
1.0,0.0,22.0,0.045454545454545456,0.0
0.0,0.0,30.0,0.0,
1.0,0.0,40.0,0.025,0.0
0.0,0.0,52.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,20.0,0.0,
1.0,1.0,73.0,0.0136986301369863,1.0
0.0,0.0,6.0,0.0,
1.0,0.0,52.0,0.019230769230769232,0.0
0.0,0.0,65.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,1.0,0.0,
32.0,4.0,757.0,0.04227212681638045,0.125
36.0,12.0,902.0,0.03991130820399113,0.3333333333333333
0.0,0.0,52.0,0.0,
2.0,0.0,249.0,0.008032128514056224,0.0
0.0,0.0,11.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,21.0,0.0,
2.0,0.0,42.0,0.047619047619047616,0.0
0.0,0.0,33.0,0.0,
0.0,0.0,7.0,0.0,
2.0,0.0,75.0,0.02666666666666667,0.0
0.0,1.0,100.0,0.0,inf
0.0,0.0,16.0,0.0,
0.0,0.0,32.0,0.0,
0.0,0.0,28.0,0.0,
1.0,2.0,177.0,0.005649717514124294,2.0
0.0,0.0,32.0,0.0,
0.0,0.0,43.0,0.0,
1.0,0.0,20.0,0.05,0.0
13.0,0.0,551.0,0.023593466424682397,0.0
25.0,4.0,1079.0,0.023169601482854494,0.16
2.0,3.0,214.0,0.009345794392523364,1.5
4.0,0.0,50.0,0.08,0.0
0.0,0.0,11.0,0.0,
0.0,0.0,6.0,0.0,
1.0,0.0,47.0,0.02127659574468085,0.0
0.0,0.0,21.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,80.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,35.0,0.0,
21.0,16.0,1472.0,0.014266304347826086,0.7619047619047619
17.0,5.0,389.0,0.043701799485861184,0.29411764705882354
0.0,0.0,37.0,0.0,
5.0,0.0,133.0,0.03759398496240601,0.0
0.0,0.0,62.0,0.0,
0.0,1.0,24.0,0.0,inf
0.0,0.0,28.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,7.0,0.0,
31.0,8.0,934.0,0.033190578158458245,0.25806451612903225
0.0,0.0,61.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,34.0,0.0,
6.0,3.0,19.0,0.3157894736842105,0.5
0.0,0.0,17.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,56.0,0.0,
0.0,0.0,2.0,0.0,
3.0,1.0,52.0,0.057692307692307696,0.3333333333333333
0.0,0.0,88.0,0.0,
0.0,0.0,26.0,0.0,
1.0,1.0,70.0,0.014285714285714285,1.0
0.0,1.0,32.0,0.0,inf
0.0,0.0,22.0,0.0,
0.0,0.0,34.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,79.0,0.0,
1.0,0.0,17.0,0.058823529411764705,0.0
0.0,0.0,1.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,54.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,65.0,0.0,
0.0,0.0,70.0,0.0,
2.0,0.0,51.0,0.0392156862745098,0.0
0.0,0.0,11.0,0.0,
204.0,62.0,4919.0,0.041471843870705426,0.30392156862745096
14.0,2.0,318.0,0.0440251572327044,0.14285714285714285
2.0,1.0,148.0,0.013513513513513514,0.5
0.0,0.0,87.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,20.0,0.0,
1.0,1.0,347.0,0.002881844380403458,1.0
7.0,3.0,316.0,0.022151898734177215,0.42857142857142855
0.0,0.0,11.0,0.0,
3.0,1.0,133.0,0.022556390977443608,0.3333333333333333
0.0,0.0,18.0,0.0,
120.0,30.0,1911.0,0.06279434850863422,0.25
0.0,0.0,14.0,0.0,
25.0,8.0,425.0,0.058823529411764705,0.32
15.0,5.0,284.0,0.0528169014084507,0.3333333333333333
41.0,15.0,1424.0,0.028792134831460675,0.36585365853658536
0.0,1.0,55.0,0.0,inf
0.0,1.0,110.0,0.0,inf
0.0,0.0,3.0,0.0,
10.0,0.0,97.0,0.10309278350515463,0.0
0.0,0.0,15.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,1.0,0.0,
1.0,2.0,134.0,0.007462686567164179,2.0
4.0,0.0,42.0,0.09523809523809523,0.0
0.0,0.0,15.0,0.0,
0.0,0.0,131.0,0.0,
0.0,0.0,26.0,0.0,
0.0,0.0,33.0,0.0,
1.0,2.0,72.0,0.013888888888888888,2.0
0.0,0.0,56.0,0.0,
2.0,3.0,171.0,0.011695906432748537,1.5
25.0,6.0,936.0,0.026709401709401708,0.24
3.0,0.0,73.0,0.0410958904109589,0.0
1.0,0.0,75.0,0.013333333333333334,0.0
12.0,3.0,859.0,0.013969732246798603,0.25
0.0,0.0,61.0,0.0,
3.0,1.0,240.0,0.0125,0.3333333333333333
5.0,1.0,133.0,0.03759398496240601,0.2
6.0,3.0,246.0,0.024390243902439025,0.5
0.0,0.0,23.0,0.0,
0.0,0.0,41.0,0.0,
3.0,1.0,73.0,0.0410958904109589,0.3333333333333333
0.0,0.0,72.0,0.0,
0.0,2.0,157.0,0.0,inf
1.0,1.0,59.0,0.01694915254237288,1.0
2.0,2.0,192.0,0.010416666666666666,1.0
0.0,0.0,36.0,0.0,
1.0,1.0,116.0,0.008620689655172414,1.0
0.0,0.0,2.0,0.0,
11.0,9.0,1122.0,0.00980392156862745,0.8181818181818182
1.0,0.0,106.0,0.009433962264150943,0.0
4.0,3.0,350.0,0.011428571428571429,0.75
0.0,0.0,26.0,0.0,
0.0,0.0,34.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,39.0,0.0,
9.0,0.0,123.0,0.07317073170731707,0.0
0.0,0.0,123.0,0.0,
4.0,4.0,352.0,0.011363636363636364,1.0
0.0,0.0,4.0,0.0,
0.0,2.0,57.0,0.0,inf
0.0,0.0,29.0,0.0,
18.0,4.0,484.0,0.0371900826446281,0.2222222222222222
14.0,3.0,469.0,0.029850746268656716,0.21428571428571427
9.0,4.0,541.0,0.0166358595194085,0.4444444444444444
66.0,30.0,3223.0,0.020477815699658702,0.45454545454545453
19.0,4.0,1080.0,0.017592592592592594,0.21052631578947367
6.0,2.0,472.0,0.012711864406779662,0.3333333333333333
8.0,1.0,623.0,0.012841091492776886,0.125
79.0,28.0,2697.0,0.0292918057100482,0.35443037974683544
60.0,23.0,2995.0,0.02003338898163606,0.38333333333333336
1.0,2.0,204.0,0.004901960784313725,2.0
1.0,2.0,137.0,0.0072992700729927005,2.0
0.0,0.0,15.0,0.0,
4.0,0.0,120.0,0.03333333333333333,0.0
26.0,10.0,1254.0,0.02073365231259968,0.38461538461538464
1.0,1.0,83.0,0.012048192771084338,1.0
13.0,4.0,919.0,0.014145810663764961,0.3076923076923077
8.0,8.0,962.0,0.008316008316008316,1.0
0.0,0.0,80.0,0.0,
0.0,0.0,31.0,0.0,
1.0,1.0,111.0,0.009009009009009009,1.0
0.0,0.0,43.0,0.0,
0.0,0.0,57.0,0.0,
0.0,0.0,75.0,0.0,
3.0,4.0,292.0,0.010273972602739725,1.3333333333333333
2.0,1.0,83.0,0.024096385542168676,0.5
0.0,0.0,37.0,0.0,
0.0,0.0,37.0,0.0,
0.0,0.0,86.0,0.0,
4.0,3.0,434.0,0.009216589861751152,0.75
1.0,2.0,147.0,0.006802721088435374,2.0
2.0,1.0,51.0,0.0392156862745098,0.5
0.0,1.0,52.0,0.0,inf
0.0,0.0,150.0,0.0,
0.0,0.0,29.0,0.0,
0.0,0.0,26.0,0.0,
1.0,0.0,62.0,0.016129032258064516,0.0
0.0,0.0,12.0,0.0,
0.0,0.0,36.0,0.0,
4.0,0.0,450.0,0.008888888888888889,0.0
0.0,0.0,12.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,12.0,0.0,
4.0,2.0,126.0,0.031746031746031744,0.5
0.0,0.0,121.0,0.0,
0.0,0.0,26.0,0.0,
3.0,1.0,52.0,0.057692307692307696,0.3333333333333333
2.0,1.0,129.0,0.015503875968992248,0.5
0.0,0.0,28.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,68.0,0.0,
0.0,0.0,81.0,0.0,
0.0,0.0,94.0,0.0,
1.0,0.0,48.0,0.020833333333333332,0.0
0.0,0.0,12.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,32.0,0.0,
0.0,2.0,57.0,0.0,inf
0.0,0.0,16.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,27.0,0.0,
